Unnamed: 0,table_nm,sido,sigungu,adong,gender,age,cert,nat_nm,cnt,base_ym,gbn
3235929,3.행정동,서울특별시,구로구,오류제2동,남성,15~19세,,,9,202303,등록외국인
92731,1.국적,울산광역시,울주군,,남성,,,니카라과,0,202406,등록외국인
1046970,2.체류자격,인천광역시,강화군,,남성,,F6(결혼이민),,17,202412,등록외국인
205633,1.국적,경상남도,진주시,,여성,,,세인트빈센트그레나딘,0,202503,등록외국인
740482,1.국적,전라북도,고창군,,남성,,,르완다,0,202212,등록외국인
2095105,1.국적,전라북도,군산시,,여성,,,아이슬란드,0,202203,등록외국인
148662,1.국적,인천광역시,미추홀구,,남성,,,자메이카,0,202503,등록외국인
2414647,1.국적,전북특별자치도,정읍시,,여성,,,몰도바,0,202409,거소신고자
476418,1.국적,경기도,부천시 소사구,,남성,,,파나마,0,202403,거소신고자
1312938,2.체류자격,전라남도,목포시,,남성,,E10(선원취업),,1055,202303,등록외국인
779386,1.국적,전북특별자치도,진안군,,남성,,,부르키나파소,0,202412,등록외국인
1866649,1.국적,부산광역시,강서구,,여성,,,오만,0,202312,등록외국인
2128044,1.국적,서울특별시,중랑구,,여성,,,나이지리아,0,202306,등록외국인
2770819,3.행정동,울산광역시,남구,무거동,여성,20~24세,,,164,202312,등록외국인
143909,1.국적,충청남도,아산시,,여성,,,한국계중국인,2578,202412,거소신고자
340403,1.국적,인천광역시,계양구,,여성,,,인도,0,202203,거소신고자
1413620,1.국적,부산광역시,동구,,여성,,,라오스,6,202303,등록외국인
1241943,3.행정동,경기도,수원시 권선구,금호동,남성,15~19세,,,0,202412,등록외국인
2091283,3.행정동,서울특별시,노원구,하계1동,여성,50~54세,,,7,202412,등록외국인
657564,1.국적,강원특별자치도,인제군,,남성,,,우즈베키스탄,15,202406,등록외국인
2767286,3.행정동,대구광역시,동구,지저동,남성,80세이상,,,0,202309,등록외국인
480382,1.국적,전라북도,고창군,,남성,,,부룬디,0,202209,등록외국인
2300295,3.행정동,광주광역시,북구,중흥3동,남성,75~79세,,,0,202209,등록외국인
2163195,1.국적,경기도,고양시 덕양구,,여성,,,칠레,0,202206,등록외국인
3860832,3.행정동,대구광역시,중구,남산1동,여성,25~29세,,,5,202412,등록외국인
1846723,1.국적,인천광역시,남동구,,여성,,,파라과이,0,202406,거소신고자
421244,1.국적,전라남도,진도군,,남성,,,필리핀,1,202209,등록외국인
1415166,2.체류자격,전라남도,신안군,,여성,,D10(구직),,0,202403,등록외국인
3482562,4.연령대,서울특별시,노원구,,남성,17세,,,12,202412,등록외국인
703993,1.국적,대구광역시,서구,,남성,,,베냉,0,202409,등록외국인
2238064,3.행정동,서울특별시,성북구,길음제2동,여성,5~9세,,,0,202309,등록외국인
1183826,1.국적,경기도,성남시 중원구,,여성,,,조지아,0,202303,등록외국인
2717495,1.국적,경상남도,남해군,,남성,,,부룬디,0,202409,등록외국인
1175761,3.행정동,충청남도,계룡시,두마면,여성,65~69세,,,0,202409,등록외국인
1682132,3.행정동,인천광역시,서구,검암경서동,남성,55~59세,,,22,202303,등록외국인
1606796,1.국적,경상북도,봉화군,,여성,,,영국,1,202403,거소신고자
1000107,1.국적,경상남도,거창군,,남성,,,인도네시아,0,202406,거소신고자
1089865,1.국적,서울특별시,종로구,,남성,,,마케도니아,0,202209,등록외국인
3549118,4.연령대,전라북도,군산시,,여성,0세~4세,,,0,202212,거소신고자
1452189,1.국적,충청북도,옥천군,,남성,,,싱가포르,1,202209,거소신고자
3008279,3.행정동,대구광역시,동구,신천3동,여성,75~79세,,,0,202403,등록외국인
3573515,4.연령대,부산광역시,기장군,,여성,0세~4세,,,0,202206,거소신고자
459979,1.국적,경상북도,예천군,,여성,,,바베이도스,0,202309,거소신고자
605273,1.국적,경상남도,창원시 마산합포구,,남성,,,우간다,0,202212,등록외국인
1045721,1.국적,경상북도,성주군,,여성,,,벨로루시,0,202403,거소신고자
126087,1.국적,경상북도,경주시,,여성,,,영국외지시민,0,202412,등록외국인
1452458,1.국적,부산광역시,강서구,,남성,,,싱가포르,0,202206,거소신고자
3803273,3.행정동,경상남도,산청군,시천면,여성,80세이상,,,0,202203,등록외국인
4204953,3.행정동,충청남도,아산시,온양1동,여성,0~4세,,,10,202312,등록외국인
74619,1.국적,인천광역시,동구,,남성,,,우크라이나,0,202306,등록외국인
745882,1.국적,경상북도,울릉군,,남성,,,가나,0,202209,등록외국인
3869910,3.행정동,경상남도,진주시,지수면,남성,75~79세,,,0,202409,등록외국인
1483803,1.국적,전라남도,신안군,,여성,,,일본,0,202206,거소신고자
2646645,1.국적,부산광역시,수영구,,여성,,,스웨덴,1,202406,등록외국인
340412,1.국적,인천광역시,서구,,남성,,,인도,0,202203,거소신고자
3131585,1.국적,경기도,포천시,,남성,,,벨라루스,0,202409,등록외국인
354181,1.국적,강원특별자치도,양양군,,남성,,,모로코,0,202312,등록외국인
1197843,1.국적,대구광역시,달서구,,남성,,,바베이도스,0,202203,등록외국인
2321067,3.행정동,경상북도,청송군,진보면,여성,20~24세,,,4,202209,등록외국인
859155,1.국적,경상북도,울진군,,남성,,,마케도니아,0,202312,등록외국인
857127,1.국적,경상남도,함양군,,남성,,,세인트빈센트그레나딘,0,202403,등록외국인
3314385,3.행정동,서울특별시,중랑구,상봉제1동,여성,80세이상,,,0,202409,등록외국인
32588,1.국적,경기도,파주시,,여성,,,우크라이나,11,202403,등록외국인
1933015,1.국적,경상북도,예천군,,남성,,,투르크메니스탄,0,202303,거소신고자
3444446,3.행정동,경상남도,거제시,수양동,여성,55~59세,,,6,202503,등록외국인
1160836,1.국적,충청북도,제천시,,남성,,,미등록국가,0,202203,거소신고자
2678111,3.행정동,서울특별시,서초구,반포3동,여성,80세이상,,,0,202503,등록외국인
572529,1.국적,서울특별시,종로구,,남성,,,부룬디,0,202206,등록외국인
1822573,1.국적,충청남도,태안군,,남성,,,헝가리,0,202212,등록외국인
4274069,3.행정동,부산광역시,부산진구,전포3동,여성,0~4세,,,0,202406,등록외국인
4189828,3.행정동,경기도,화성시,동탄3동,남성,60~64세,,,6,202312,등록외국인
2337639,3.행정동,광주광역시,북구,건국동,남성,20~24세,,,41,202209,등록외국인
2550202,3.행정동,서울특별시,서대문구,북가좌제1동,남성,25~29세,,,2,202306,등록외국인
1298435,3.행정동,강원도,양구군,해안면,남성,35~39세,,,45,202212,등록외국인
1919495,3.행정동,서울특별시,구로구,고척제2동,여성,120세,,,0,202212,등록외국인
2180489,3.행정동,세종특별자치시,(세종시),소정면,여성,70~74세,,,0,202412,등록외국인
20485,1.국적,대구광역시,군위군,,여성,,,감비아,0,202412,등록외국인
3249062,3.행정동,충청북도,제천시,수산면,남성,50~54세,,,1,202406,등록외국인
258829,1.국적,경기도,오산시,,여성,,,베네수엘라,0,202312,거소신고자
2973008,1.국적,경상남도,의령군,,남성,,,사우디아라비아,0,202409,거소신고자
3745296,3.행정동,충청남도,홍성군,서부면,여성,40~44세,,,6,202412,등록외국인
4021866,4.연령대,인천광역시,중구,,남성,30세~34세,,,291,202403,등록외국인
1169014,1.국적,경상북도,봉화군,,여성,,,라오스,35,202409,등록외국인
359106,1.국적,서울특별시,노원구,,여성,,,모잠비크,0,202406,등록외국인
2051461,2.체류자격,부산광역시,수영구,,여성,,D7(주재),,0,202206,등록외국인
856647,1.국적,대구광역시,달성군,,여성,,,말레이시아,3,202303,등록외국인
2907554,1.국적,충청남도,천안시 서북구,,남성,,,중앙아프리카공화국,0,202309,등록외국인
2192738,1.국적,강원도,횡성군,,여성,,,기니비사우,0,202303,등록외국인
2947651,3.행정동,서울특별시,동작구,상도제1동,남성,55~59세,,,11,202403,등록외국인
3902440,3.행정동,인천광역시,남동구,남촌도림동,남성,20~24세,,,53,202406,등록외국인
1375228,1.국적,인천광역시,연수구,,남성,,,온두라스,0,202303,등록외국인
1301040,1.국적,전라남도,장성군,,여성,,,말라위,0,202403,등록외국인
753794,1.국적,전라남도,구례군,,남성,,,라오스,0,202309,거소신고자
1122958,1.국적,경상남도,진주시,,여성,,,네덜란드,0,202306,등록외국인
4105686,3.행정동,강원도,원주시,판부면,남성,40~44세,,,3,202303,등록외국인
727739,1.국적,인천광역시,계양구,,여성,,,아일랜드,0,202306,거소신고자
496804,1.국적,충청남도,청양군,,남성,,,홍콩,0,202206,거소신고자
845609,1.국적,경상북도,김천시,,남성,,,튀르키예,0,202312,거소신고자
3486817,3.행정동,경상남도,밀양시,상동면,남성,60~64세,,,1,202406,등록외국인
3896206,4.연령대,전라남도,영암군,,여성,120세,,,0,202212,등록외국인
2136094,1.국적,경상북도,포항시 북구,,여성,,,나이지리아,4,202212,등록외국인
175464,1.국적,전라남도,순천시,,여성,,,칠레,0,202209,거소신고자
2389941,1.국적,경기도,군포시,,여성,,,스위스,0,202203,등록외국인
1564988,1.국적,인천광역시,옹진군,,여성,,,이란,0,202403,거소신고자
3817350,3.행정동,경기도,안성시,보개면,여성,10~14세,,,1,202503,등록외국인
1659990,1.국적,강원특별자치도,양양군,,여성,,,멕시코,0,202309,등록외국인
477358,1.국적,부산광역시,중구,,여성,,,우즈베키스탄,9,202209,등록외국인
2623690,3.행정동,인천광역시,옹진군,자월면이작출장소,남성,35~39세,,,1,202409,등록외국인
2040668,1.국적,서울특별시,영등포구,,여성,,,모리셔스,0,202306,등록외국인
3536834,3.행정동,경상북도,의성군,단촌면,여성,80세이상,,,0,202209,등록외국인
1639775,3.행정동,광주광역시,북구,두암3동,여성,30~34세,,,6,202303,등록외국인
3367254,2.체류자격,경기도,의왕시,,남성,,F-4(재외동포),,0,202503,거소신고자
3297645,3.행정동,경상남도,창원시 성산구,용지동,여성,70~74세,,,1,202209,등록외국인
822620,1.국적,강원특별자치도,정선군,,남성,,,키프로스,0,202309,등록외국인
36137,1.국적,경기도,안양시 동안구,,여성,,,오스트레일리아,25,202212,거소신고자
2943419,3.행정동,서울특별시,구로구,구로제3동,여성,20~24세,,,27,202203,등록외국인
3045267,3.행정동,전라북도,전주시 완산구,효자5동,여성,40~44세,,,12,202203,등록외국인
512476,1.국적,충청남도,부여군,,남성,,,모잠비크,0,202503,등록외국인
4287541,3.행정동,충청남도,보령시,성주면,남성,0~4세,,,0,202406,등록외국인
638871,1.국적,부산광역시,기장군,,남성,,,사우디아라비아,0,202212,거소신고자
3821516,3.행정동,부산광역시,부산진구,가야제2동,여성,40~44세,,,5,202309,등록외국인
2112664,3.행정동,경상북도,성주군,월항면,여성,30~34세,,,4,202312,등록외국인
1762509,1.국적,대전광역시,서구,,여성,,,팔레스타인,0,202312,등록외국인
3314793,3.행정동,충청남도,서산시,성연면,남성,80세이상,,,0,202406,등록외국인
2038792,1.국적,경기도,고양시 덕양구,,남성,,,앤티카바부다,0,202303,거소신고자
670665,1.국적,경기도,부천시 오정구,,남성,,,스웨덴,0,202403,거소신고자
1308770,1.국적,울산광역시,북구,,여성,,,일본,4,202309,거소신고자
576939,1.국적,광주광역시,남구,,여성,,,우루과이,1,202503,등록외국인
3262221,1.국적,광주광역시,광산구,,남성,,,에콰도르,0,202206,등록외국인
2262290,1.국적,경기도,수원시 권선구,,여성,,,튀르키예,1,202303,등록외국인
3230873,3.행정동,울산광역시,북구,양정동,남성,75~79세,,,0,202406,등록외국인
856668,1.국적,부산광역시,강서구,,남성,,,말레이시아,3,202303,등록외국인
3818248,4.연령대,충청북도,제천시,,남성,21세,,,57,202409,등록외국인
3906838,3.행정동,부산광역시,연제구,거제제2동,여성,111세,,,0,202203,등록외국인
2546390,3.행정동,경기도,용인시 수지구,상현1동,여성,30~34세,,,4,202309,등록외국인
654258,1.국적,경기도,고양시 일산서구,,여성,,,한국계러시아인,1,202209,등록외국인
831552,1.국적,대구광역시,달서구,,남성,,,키프로스,0,202303,등록외국인
452192,1.국적,경상북도,경주시,,여성,,,카메룬,1,202303,등록외국인
3240039,4.연령대,경상남도,창원시 진해구,,남성,42세,,,58,202412,등록외국인
1871439,2.체류자격,인천광역시,동구,,여성,,E5(전문직업),,0,202312,등록외국인
3239900,4.연령대,경상남도,진주시,,남성,65세~69세,,,28,202312,거소신고자
1889446,3.행정동,전라남도,무안군,현경면,남성,15~19세,,,0,202209,등록외국인
171001,1.국적,경상남도,양산시,,여성,,,방글라데시,26,202412,등록외국인
1823339,3.행정동,제주특별자치도,제주시,삼도2동,남성,55~59세,,,12,202312,등록외국인
1174810,1.국적,부산광역시,해운대구,,여성,,,조지아,0,202309,등록외국인
183041,1.국적,인천광역시,중구,,여성,,,벨기에,1,202412,등록외국인
2159767,3.행정동,서울특별시,관악구,낙성대동,여성,15~19세,,,6,202206,등록외국인
1753688,1.국적,충청남도,태안군,,여성,,,터키,0,202309,거소신고자
2774056,3.행정동,경상북도,성주군,대가면,여성,25~29세,,,3,202209,등록외국인
3600369,3.행정동,전라남도,순천시,도사동,여성,5~9세,,,0,202412,등록외국인
1654574,3.행정동,경상북도,경산시,하양읍,여성,55~59세,,,7,202303,등록외국인
1673167,3.행정동,서울특별시,서초구,방배1동,여성,55~59세,,,3,202303,등록외국인
3389544,4.연령대,전북특별자치도,군산시,,남성,72세,,,13,202412,거소신고자
815041,1.국적,제주특별자치도,서귀포시,,남성,,,시리아,0,202209,등록외국인
900849,1.국적,세종특별자치시,(세종시),,여성,,,마다가스카르,0,202312,등록외국인
1852070,1.국적,전라남도,영광군,,여성,,,그레나다,0,202306,등록외국인
2536880,1.국적,경상남도,김해시,,남성,,,러시아(연방),159,202203,등록외국인
152989,1.국적,울산광역시,중구,,여성,,,벨기에,1,202503,거소신고자
3333797,3.행정동,강원도,원주시,일산동,여성,45~49세,,,5,202203,등록외국인
2849407,3.행정동,전라남도,완도군,보길면,여성,75~79세,,,0,202406,등록외국인
2680659,3.행정동,제주특별자치도,제주시,용담2동,여성,15~19세,,,2,202303,등록외국인
2635833,1.국적,충청남도,부여군,,남성,,,바누아투,0,202212,거소신고자
1648543,1.국적,경상북도,청도군,,남성,,,벨기에,0,202203,등록외국인
3014128,1.국적,경상북도,김천시,,남성,,,앙골라,0,202212,등록외국인
2131422,3.행정동,부산광역시,중구,영주제2동,여성,70~74세,,,0,202412,등록외국인
2294414,1.국적,강원특별자치도,속초시,,여성,,,영국외지민,0,202312,등록외국인
3639708,4.연령대,충청남도,서산시,,여성,67세,,,7,202503,등록외국인
2488454,1.국적,충청남도,논산시,,여성,,,아이슬란드,0,202409,거소신고자
3764164,3.행정동,경기도,부천시,성곡동,남성,80세이상,,,0,202206,등록외국인
3852549,3.행정동,경상북도,문경시,문경읍,남성,5~9세,,,0,202209,등록외국인
4101046,3.행정동,울산광역시,중구,태화동,남성,30~34세,,,1,202406,등록외국인
1773728,1.국적,경기도,김포시,,남성,,,통가,0,202209,등록외국인
2463879,1.국적,인천광역시,중구,,여성,,,러시아(연방),35,202303,등록외국인
3362084,1.국적,경상남도,사천시,,남성,,,아이티,0,202212,등록외국인
2795402,3.행정동,전라남도,해남군,현산면,여성,20~24세,,,0,202312,등록외국인
3411555,4.연령대,충청북도,제천시,,여성,20세~24세,,,151,202203,등록외국인
2900822,3.행정동,대구광역시,달서구,장기동,남성,15~19세,,,0,202212,등록외국인
2970378,4.연령대,서울특별시,강남구,,남성,14세,,,9,202412,거소신고자
3879176,4.연령대,충청남도,천안시 동남구,,남성,39세,,,62,202409,거소신고자
16549,1.국적,전라남도,고흥군,,여성,,,마카오,0,202412,등록외국인
213641,1.국적,강원특별자치도,화천군,,남성,,,포르투갈,0,202306,등록외국인
4389047,4.연령대,대구광역시,남구,,남성,70세~74세,,,10,202503,거소신고자
393896,1.국적,전라북도,고창군,,남성,,,스위스,0,202306,거소신고자
3489960,4.연령대,전북특별자치도,고창군,,남성,64세,,,2,202409,거소신고자
1848005,3.행정동,대전광역시,서구,가수원동,남성,30~34세,,,12,202409,등록외국인
2412928,3.행정동,경상남도,함양군,휴천면,여성,0~4세,,,0,202403,등록외국인
2533672,3.행정동,경상북도,안동시,송하동,남성,40~44세,,,2,202203,등록외국인
4230475,3.행정동,대전광역시,동구,성남동,남성,35~39세,,,3,202306,등록외국인
220706,1.국적,강원특별자치도,고성군,,여성,,,나이지리아,0,202503,등록외국인
1043078,1.국적,경상북도,상주시,,남성,,,레바논,0,202303,등록외국인
1844141,1.국적,경기도,수원시 장안구,,남성,,,벨리즈,0,202403,거소신고자
1359523,2.체류자격,충청남도,아산시,,남성,,D9(무역경영),,5,202303,등록외국인
1405520,2.체류자격,인천광역시,동구,,남성,,F1(방문동거),,42,202403,등록외국인
1099582,1.국적,서울특별시,종로구,,여성,,,몰타,0,202303,등록외국인
2017972,3.행정동,대구광역시,동구,도평동,남성,5~9세,,,0,202403,등록외국인
341334,1.국적,서울특별시,송파구,,남성,,,자메이카,1,202406,등록외국인
3521834,4.연령대,서울특별시,성동구,,남성,35세~39세,,,255,202212,등록외국인
1788334,3.행정동,대전광역시,유성구,관평동,남성,20~24세,,,5,202303,등록외국인
893312,1.국적,전라남도,곡성군,,남성,,,피지,0,202309,등록외국인
3724076,3.행정동,충청북도,옥천군,동이면,남성,20~24세,,,8,202206,등록외국인
1282094,1.국적,서울특별시,강남구,,남성,,,코소보,0,202212,등록외국인
2439223,1.국적,충청남도,홍성군,,여성,,,페루,0,202303,거소신고자
1595730,1.국적,경상북도,예천군,,남성,,,잠비아,0,202206,등록외국인
4326434,3.행정동,전라남도,장성군,북이면,여성,5~9세,,,0,202206,등록외국인
4264100,3.행정동,전라남도,목포시,삼학동,남성,60~64세,,,0,202312,등록외국인
2346659,3.행정동,경기도,시흥시,대야동,여성,65~69세,,,11,202312,등록외국인
738260,1.국적,전라남도,보성군,,여성,,,아랍에미리트연합,0,202406,등록외국인
594031,1.국적,부산광역시,사상구,,남성,,,홍콩거주난민,0,202306,거소신고자
4212939,3.행정동,전라남도,완도군,청산면모도출장소,남성,50~54세,,,0,202209,등록외국인
1895186,3.행정동,대전광역시,서구,도마1동,남성,120세,,,0,202212,등록외국인
1294314,1.국적,전라남도,구례군,,남성,,,방글라데시,0,202406,등록외국인
162597,1.국적,강원특별자치도,평창군,,여성,,,타이,0,202503,거소신고자
3374517,2.체류자격,광주광역시,동구,,여성,,F-4(재외동포),,0,202503,거소신고자
20127,1.국적,강원특별자치도,평창군,,여성,,,몽골,3,202309,등록외국인
3221922,3.행정동,경기도,양평군,단월면,여성,75~79세,,,0,202312,등록외국인
1464013,1.국적,충청남도,당진시,,여성,,,프랑스,0,202409,거소신고자
3386033,3.행정동,경기도,성남시 분당구,판교동,여성,80세이상,,,0,202312,등록외국인
3452009,3.행정동,부산광역시,동구,수정제5동,여성,70~74세,,,0,202503,등록외국인
4347793,4.연령대,충청남도,금산군,,남성,10세~14세,,,0,202209,거소신고자
1923444,1.국적,서울특별시,성동구,,남성,,,바하마,0,202312,등록외국인
3897537,3.행정동,서울특별시,양천구,목5동,여성,120세,,,0,202306,등록외국인
696816,1.국적,전북특별자치도,임실군,,남성,,,파푸아뉴기니,0,202412,등록외국인
1225421,1.국적,경기도,성남시 중원구,,남성,,,영국외지시민,0,202312,등록외국인
1581165,1.국적,부산광역시,부산진구,,남성,,,오스트리아,0,202212,등록외국인
790115,1.국적,경기도,용인시 처인구,,여성,,,그리스,0,202206,거소신고자
1220219,1.국적,인천광역시,중구,,여성,,,헝가리,0,202203,거소신고자
1914771,3.행정동,경기도,수원시 권선구,세류3동,남성,20~24세,,,15,202403,등록외국인
1195863,1.국적,강원도,인제군,,여성,,,마다가스카르,0,202209,등록외국인
3384819,3.행정동,경상북도,경산시,남부동,남성,25~29세,,,6,202312,등록외국인
55566,1.국적,경상남도,산청군,,남성,,,사모아,0,202412,등록외국인
4087808,3.행정동,서울특별시,강남구,도곡1동,여성,30~34세,,,13,202412,등록외국인
4386074,4.연령대,부산광역시,연제구,,여성,40세~44세,,,14,202503,거소신고자
2882688,3.행정동,부산광역시,중구,광복동,여성,55~59세,,,2,202403,등록외국인
2088792,1.국적,서울특별시,도봉구,,남성,,,브라질,1,202303,등록외국인
4152168,3.행정동,경기도,부천시,약대동,여성,30~34세,,,0,202306,등록외국인
4119982,3.행정동,경상남도,진주시,이반성면,남성,60~64세,,,0,202403,등록외국인
4189105,4.연령대,서울특별시,영등포구,,여성,21세,,,87,202412,등록외국인
3787468,3.행정동,강원도,평창군,대관령면,남성,80세이상,,,0,202203,등록외국인
3946881,3.행정동,서울특별시,강남구,논현1동,남성,50~54세,,,7,202212,등록외국인
2990201,1.국적,전라남도,완도군,,여성,,,파라과이,0,202312,거소신고자
1730135,1.국적,경기도,안산시 단원구,,여성,,,영국속령지시민,0,202309,등록외국인
3952425,4.연령대,전라남도,장성군,,여성,15세~19세,,,0,202403,거소신고자
1846236,3.행정동,경기도,의정부시,호원2동,남성,120세,,,0,202212,등록외국인
574330,1.국적,충청북도,충주시,,여성,,,아프가니스탄,0,202406,등록외국인
2676211,1.국적,경상남도,양산시,,여성,,,에리트레아,0,202306,등록외국인
1931841,1.국적,서울특별시,용산구,,여성,,,바누아투,0,202206,등록외국인
1610797,1.국적,전라북도,순창군,,여성,,,방글라데시,3,202312,등록외국인
2159207,3.행정동,부산광역시,금정구,금성동,여성,15~19세,,,0,202206,등록외국인
1110917,1.국적,경기도,안양시 동안구,,남성,,,체코,0,202403,거소신고자
746859,1.국적,서울특별시,동대문구,,남성,,,기타,0,202212,등록외국인
3172103,1.국적,경기도,여주군,,여성,,,바레인,0,202206,거소신고자
4259367,3.행정동,인천광역시,미추홀구,용현5동,남성,80세이상,,,6,202203,등록외국인
1322156,2.체류자격,서울특별시,광진구,,여성,,D8(기업투자),,17,202412,등록외국인
2721857,3.행정동,경기도,고양시 일산서구,덕이동,남성,70~74세,,,1,202306,등록외국인
1264665,1.국적,서울특별시,은평구,,남성,,,통가,0,202209,거소신고자
875881,1.국적,경상북도,칠곡군,,남성,,,라트비아,0,202309,거소신고자
1299868,1.국적,서울특별시,강서구,,여성,,,인도네시아,20,202206,등록외국인
1431120,1.국적,대구광역시,서구,,남성,,,모로코,0,202406,등록외국인
661211,1.국적,부산광역시,중구,,남성,,,이스라엘,0,202409,등록외국인
3428565,4.연령대,경기도,고양시 일산동구,,여성,3세,,,8,202503,등록외국인
3216439,3.행정동,전라남도,곡성군,삼기면,남성,15~19세,,,0,202409,등록외국인
2851071,1.국적,경기도,고양시 덕양구,,남성,,,중앙아프리카공화국,0,202309,등록외국인
3275227,2.체류자격,대구광역시,남구,,여성,,E7(특정활동),,0,202203,등록외국인
116656,1.국적,경기도,화성시,,남성,,,도미니카연방,0,202503,거소신고자
2151332,3.행정동,경상남도,창원시 마산회원구,석전동,여성,65~69세,,,0,202306,등록외국인
63592,1.국적,서울특별시,마포구,,남성,,,미상,0,202412,거소신고자
3453061,3.행정동,강원특별자치도,원주시,태장2동,남성,30~34세,,,32,202412,등록외국인
330607,1.국적,경기도,시흥시,,남성,,,키프로스,0,202403,거소신고자
278732,1.국적,충청남도,보령시,,남성,,,소말리아,0,202503,등록외국인
4120961,3.행정동,대구광역시,수성구,만촌1동,남성,50~54세,,,0,202209,등록외국인
942573,1.국적,대구광역시,중구,,여성,,,조지아,0,202212,등록외국인
669804,1.국적,경상북도,고령군,,여성,,,오스트리아,0,202409,등록외국인
2489753,3.행정동,전라남도,순천시,왕조1동,여성,45~49세,,,20,202406,등록외국인
3805247,3.행정동,경상남도,함안군,군북면,남성,80세이상,,,0,202206,등록외국인
2854272,1.국적,강원특별자치도,양구군,,남성,,,에콰도르,0,202403,등록외국인
2683383,3.행정동,경기도,이천시,대월면,여성,0~4세,,,4,202312,등록외국인
2918356,3.행정동,대전광역시,서구,복수동,여성,35~39세,,,8,202503,등록외국인
4196640,3.행정동,울산광역시,울주군,웅촌면,남성,75~79세,,,0,202306,등록외국인
3304523,4.연령대,서울특별시,서대문구,,여성,25세~29세,,,96,202403,거소신고자
2491912,3.행정동,서울특별시,송파구,잠실3동,남성,20~24세,,,0,202306,등록외국인
3288628,4.연령대,부산광역시,강서구,,남성,65세~69세,,,19,202209,거소신고자
3733889,3.행정동,경상북도,김천시,봉산면,남성,30~34세,,,19,202206,등록외국인
3846448,4.연령대,경기도,광주시,,남성,5세~9세,,,97,202206,등록외국인
165897,1.국적,충청북도,진천군,,여성,,,수리남,0,202312,등록외국인
3751080,3.행정동,경상북도,예천군,은풍면,남성,10~14세,,,0,202403,등록외국인
1675697,1.국적,전라남도,화순군,,남성,,,한국계러시아인,0,202209,거소신고자
188690,1.국적,충청남도,당진시,,남성,,,방글라데시,138,202412,등록외국인
3344445,3.행정동,서울특별시,구로구,항동,여성,55~59세,,,7,202203,등록외국인
1437943,1.국적,경기도,안산시 상록구,,남성,,,카자흐스탄,198,202206,거소신고자
1709075,3.행정동,세종특별자치시,(세종시),연동면,남성,55~59세,,,2,202312,등록외국인
2028896,3.행정동,경상남도,사천시,사남면,여성,15~19세,,,3,202206,등록외국인
1146510,1.국적,경기도,용인시 기흥구,,남성,,,에티오피아,0,202212,등록외국인
2395239,3.행정동,전라북도,군산시,소룡동,남성,0~4세,,,9,202209,등록외국인
3387342,3.행정동,인천광역시,동구,송현1.2동,남성,35~39세,,,5,202203,등록외국인
3596277,3.행정동,충청북도,충주시,봉방동,여성,70~74세,,,1,202503,등록외국인
350486,1.국적,경기도,고양시 덕양구,,여성,,,타지키스탄,0,202309,거소신고자
773262,1.국적,경상북도,영주시,,남성,,,체코,0,202403,등록외국인
2629162,3.행정동,대전광역시,중구,문화2동,남성,50~54세,,,1,202406,등록외국인
2647151,1.국적,부산광역시,서구,,남성,,,부룬디,0,202406,등록외국인
72019,1.국적,부산광역시,수영구,,여성,,,말레이시아,0,202503,거소신고자
1995257,3.행정동,경상남도,거창군,마리면,여성,45~49세,,,2,202412,등록외국인
3444407,3.행정동,경기도,화성시,서신면,남성,55~59세,,,8,202503,등록외국인
3757880,3.행정동,경기도,여주시,능서면,남성,120세,,,0,202203,등록외국인
2798801,3.행정동,경상남도,고성군,하일면,남성,70~74세,,,0,202412,등록외국인
2318538,2.체류자격,강원특별자치도,속초시,,남성,,E9(비전문취업),,184,202309,등록외국인
4199256,4.연령대,광주광역시,남구,,남성,40세~44세,,,28,202312,등록외국인
2564669,1.국적,부산광역시,사상구,,여성,,,라트비아,0,202306,등록외국인
3119244,3.행정동,경기도,의정부시,호원1동,남성,80세이상,,,0,202409,등록외국인
776591,1.국적,충청북도,청주시 서원구,,남성,,,키프로스,0,202312,등록외국인
4070571,4.연령대,충청남도,예산군,,남성,32세,,,137,202503,등록외국인
3322852,3.행정동,제주특별자치도,제주시,건입동,남성,80세이상,,,0,202212,등록외국인
644741,1.국적,전라남도,신안군,,남성,,,아일랜드,0,202403,거소신고자
1326838,3.행정동,부산광역시,해운대구,우제1동,여성,35~39세,,,14,202212,등록외국인
1394865,1.국적,경상북도,영덕군,,남성,,,도미니카연방,0,202209,거소신고자
883767,1.국적,경상남도,남해군,,여성,,,모나코,0,202309,등록외국인
2111372,1.국적,전라북도,김제시,,여성,,,가이아나,0,202206,등록외국인
1311908,1.국적,전라남도,완도군,,남성,,,도미니카공화국,0,202212,등록외국인
1416196,3.행정동,부산광역시,해운대구,좌제3동,남성,10~14세,,,3,202209,등록외국인
1812688,2.체류자격,전라남도,담양군,,여성,,D5(취재),,0,202203,등록외국인
4087745,3.행정동,부산광역시,중구,부평동,남성,30~34세,,,8,202412,등록외국인
1033692,1.국적,경상북도,포항시 남구,,남성,,,뉴질랜드,0,202203,등록외국인
202990,1.국적,충청북도,청주시 상당구,,남성,,,뉴질랜드,1,202203,등록외국인
3981684,4.연령대,강원특별자치도,양구군,,남성,25세~29세,,,16,202306,등록외국인
2284088,3.행정동,울산광역시,중구,반구1동,여성,30~34세,,,17,202312,등록외국인
